NM_MUNICIPIO,NM_VEREADOR,SG_PARTIDO_VEREADOR,DS_COMPOSICAO_COLIGACAO_VEREADOR,QT_VOTOS_VEREADOR
TABULEIRO DO NORTE,NEUKENNEDY SOARES,PP,PP,293.0
TABULEIRO DO NORTE,NEUZINHA,PP,PP,39.0
TABULEIRO DO NORTE,NOEME REBOUÇAS,PP,PP,158.0
TABULEIRO DO NORTE,PIMENTA,PTB,PTB,114.0
TABULEIRO DO NORTE,PROFESSOR ROYSTON DIOGENES,PSD,PSD,76.0
TABULEIRO DO NORTE,PROFESSOR TIM,PP,PP,577.0
TABULEIRO DO NORTE,RAIMUNDO AUGUSTO,PSD,PSD,52.0
TABULEIRO DO NORTE,RAIMUNDO DA GANGORRINHA,PT,PT,265.0
TABULEIRO DO NORTE,REGILANIA OLIVEIRA,PT,PT,28.0
TABULEIRO DO NORTE,RONALDO MALVEIRA,PP,PP,949.0
TABULEIRO DO NORTE,TIAGO SERGIAN,PTB,PTB,135.0
TABULEIRO DO NORTE,VANDECK,PTB,PTB,135.0
TABULEIRO DO NORTE,VERA DANIEL,PT,PT,17.0
TABULEIRO DO NORTE,YTALLO PINTO,PSD,PSD,172.0
TAMBORIL,ADONYS FARIAS,PT,PT,83.0
TAMBORIL,AMANDA RODRIGUES,PSD,PSD,14.0
TAMBORIL,ANTONIO CARVALHO,PROS,PROS,15.0
TAMBORIL,ANTONIO JOSE,PSDB,PSDB,33.0
TAMBORIL,ARIELE BARROS,PROS,PROS,4.0
TAMBORIL,CABURÉ,PT,PT,792.0
TAMBORIL,CELENE,PRTB,PRTB,20.0
TAMBORIL,CHAGAS MELO,PT,PT,130.0
TAMBORIL,CHIQUINHO CABO,PDT,PDT,436.0
TAMBORIL,DELENE FARIAS,MDB,MDB,56.0
TAMBORIL,DIDI FELICIO,MDB,MDB,353.0
TAMBORIL,DIM DA JACO,PROS,PROS,12.0
TAMBORIL,DONA LEDA,MDB,MDB,340.0
TAMBORIL,DR PEDRO HENRIQUE,MDB,MDB,1117.0
TAMBORIL,DR RUDINEI SOARES,MDB,MDB,1516.0
TAMBORIL,DRA JUSSARA,PSD,PSD,53.0
TAMBORIL,EDJALMO,PROS,PROS,6.0
TAMBORIL,EDMAR,PSB,PSB,27.0
TAMBORIL,ELONEIDE RIBEIRO,PT,PT,9.0
TAMBORIL,ERIDAN BATISTA,PSD,PSD,19.0
TAMBORIL,FABIANO VELOSO,PT,PT,114.0
TAMBORIL,FABIO SEGUROS,PSDB,PSDB,428.0
TAMBORIL,GABRIELA,PDT,PDT,565.0
TAMBORIL,GEOVANI DO PT,PT,PT,902.0
TAMBORIL,GERSON CANAFÍSTULA,PSD,PSD,66.0
TAMBORIL,GIMPAULO BARROS,PDT,PDT,328.0
TAMBORIL,GLAILSON MESQUITA,PRTB,PRTB,5.0
TAMBORIL,GRAÇAS FARIAS,PSB,PSB,1.0
TAMBORIL,INÊS,MDB,MDB,24.0
TAMBORIL,JOSAFÁ CEDRO,PT,PT,67.0
TAMBORIL,JOÃO PAULO DA ENDEMIAS,PDT,PDT,220.0
TAMBORIL,JUNIOR HOLANDA,PSL,PSL,112.0
TAMBORIL,KAPHÚ,PROS,PROS,19.0
TAMBORIL,KAREN LOUISE,PROS,PROS,3.0
TAMBORIL,KATATAU,PRTB,PRTB,2.0
TAMBORIL,KEYLY SOUSA,PSD,PSD,28.0
TAMBORIL,LINDOMAR DO BAR,PDT,PDT,871.0
TAMBORIL,LUCIA LOPES,PRTB,PRTB,19.0
TAMBORIL,LUIZIM TÔ CHEGANDO,PSD,PSD,49.0
TAMBORIL,LUZIA DO ALEGRE,PSDB,PSDB,3.0
TAMBORIL,MANOEL,PROS,PROS,7.0
TAMBORIL,MANUEL SALES,PDT,PDT,604.0
TAMBORIL,MARCOS AURÉLIO,PRTB,PRTB,7.0
TAMBORIL,MARCOS MORAIS,MDB,MDB,827.0
TAMBORIL,MARGELE OLIVEIRA,PRTB,PRTB,4.0
TAMBORIL,MARIA BILA,PT,PT,16.0
TAMBORIL,MARIA MADALENA,PROS,PROS,2.0
TAMBORIL,MARIANA BRAGA,PSOL,PSOL,106.0
TAMBORIL,MARTA MELO,PSB,PSB,3.0
TAMBORIL,MATÉ MOURÃO,PSB,PSB,39.0
TAMBORIL,MOIZEIS SANTOS,PDT,PDT,812.0
TAMBORIL,NAIR CARVALHO,PSDB,PSDB,7.0
TAMBORIL,NONATO PORTELA,PRTB,PRTB,88.0
TAMBORIL,ORLANDO,PROS,PROS,15.0
TAMBORIL,PALOMA TIMBÓ,PDT,PDT,470.0
TAMBORIL,PASSARINHO,PSDB,PSDB,3.0
TAMBORIL,PASTOR PAULO,MDB,MDB,82.0
TAMBORIL,PROFESSOR VANDO,MDB,MDB,81.0
TAMBORIL,RENATO BAIANO,PSB,PSB,36.0
TAMBORIL,RUBIM FARIAS,PDT,PDT,580.0
TAMBORIL,TELMO CAMELO,PT,PT,543.0
TAMBORIL,THARSO LIMA,PSB,PSB,64.0
TAMBORIL,VANESSA HOLANDA,PDT,PDT,268.0
TAMBORIL,VANUSA SANTOS,PT,PT,18.0
TAMBORIL,VENCESLAU TORRES,PDT,PDT,777.0
TAMBORIL,XAVIER PAIVA,PSD,PSD,71.0
TAMBORIL,ZIM,PSD,PSD,821.0
TAMBORIL,ZÉ PATU,PT,PT,630.0
TAMBORIL,ZÉ RAIMUNDO,PSD,PSD,139.0
TARRAFAS,ADIR,PDT,PDT,450.0
TARRAFAS,BOGÓ,PDT,PDT,468.0
TARRAFAS,CÍCERO MÁXIMO,PT,PT,167.0
TARRAFAS,DENISE OLIVEIRA,PTB,PTB,21.0
TARRAFAS,DIEGUINHO CDS,PTB,PTB,44.0
TARRAFAS,DR GERARDO,PTB,PTB,121.0
TARRAFAS,FRANSQUINHO DE TOTONHO,PTB,PTB,38.0
TARRAFAS,GEANI,PDT,PDT,10.0
TARRAFAS,LAERCIO CONSTRUTOR,PTB,PTB,242.0
TARRAFAS,LALÁ,PDT,PDT,8.0
TARRAFAS,LANE ARRAIS,PTB,PTB,460.0
TARRAFAS,LIVANIR ALVES,PSD,PSD,441.0
TARRAFAS,LUZIÊR,PT,PT,28.0
TARRAFAS,MARCIANA SILVA,PT,PT,17.0
TARRAFAS,MENON,PDT,PDT,277.0
TARRAFAS,NAIARA PONTES,PTB,PTB,34.0
TARRAFAS,NETO DO CHIQUINHO,PDT,PDT,691.0
TARRAFAS,PAULINHOPOP,PDT,PDT,62.0
TARRAFAS,PAULO CÉZA,PT,PT,14.0
TARRAFAS,RAIMUNDÃO,PDT,PDT,76.0
TARRAFAS,SONHA GERMANO,PDT,PDT,427.0
TARRAFAS,TICO BATISTA,PSD,PSD,277.0
TARRAFAS,TONORZINHO,PDT,PDT,317.0
TARRAFAS,TUNES,PTB,PTB,113.0
TARRAFAS,VALDECI,PDT,PDT,470.0
TARRAFAS,VILANI,PDT,PDT,33.0
TARRAFAS,VITAL MARINHO,PSD,PSD,14.0
TARRAFAS,YANE RODRIGUES,PT,PT,121.0
TARRAFAS,ZEQUINHA,PT,PT,162.0
TAUÁ,ABRAHAO SCARCELA,PP,PP,19.0
TAUÁ,ADRIANO DIMAS,PSD,PSD,626.0
TAUÁ,AGILDO MOREIRA,PSB,PSB,239.0
TAUÁ,ALAOR MOTA,PP,PP,537.0
TAUÁ,ALVERON,PSL,PSL,42.0
TAUÁ,ANA RICARTE,PSD,PSD,101.0
TAUÁ,ANANIAS MOTA,PSD,PSD,291.0
TAUÁ,ANETE,PSD,PSD,221.0
TAUÁ,ARGINTINO TOMAZ,PSB,PSB,1109.0
TAUÁ,AURELICE LELÉ,PSL,PSL,398.0
TAUÁ,BETO DANTAS,PP,PP,70.0
TAUÁ,CAROL SETUBAL,PP,PP,43.0
TAUÁ,CEMAR PEDROSA,PSB,PSB,779.0
TAUÁ,CHAPOLIN,PSL,PSL,123.0
TAUÁ,CHICAO,PSB,PSB,106.0
TAUÁ,CHICO NETO,PSB,PSB,1005.0
TAUÁ,CICIM DO PEIXE,PSD,PSD,511.0
TAUÁ,CICINHO PARAIBANO,PT,PT,338.0
TAUÁ,CLENEIDE TORQUATO,PSB,PSB,31.0
TAUÁ,DEBORA MARQUES,AVANTE,AVANTE,71.0
TAUÁ,DR BETINHO,PP,PP,6.0
TAUÁ,DR FULVIO GONÇALVES,PSB,PSB,1806.0
TAUÁ,DR HELDER CASTELO,PSD,PSD,1703.0
TAUÁ,DR MURILLO CARVALHO,PSL,PSL,331.0
TAUÁ,DRA SHERIDA,PP,PP,3.0
TAUÁ,ELISNEUTON DO POVO,PSL,PSL,37.0
TAUÁ,ELTON MONTEIRO,PP,PP,105.0
TAUÁ,EUTACIO DUARTE,PP,PP,227.0
TAUÁ,EVILAZIO PEDROSA,PP,PP,35.0
TAUÁ,FELIPE SOUSA,PSL,PSL,33.0
TAUÁ,FELIPE VIANA,PSD,PSD,1359.0
TAUÁ,FÁBIO ALEXANDRINO,PSB,PSB,62.0
TAUÁ,FÁTIMA GUEDES,PSB,PSB,824.0
TAUÁ,GENIVAL COUTINHO,PSD,PSD,1198.0
TAUÁ,GERUSA SCARCELA,AVANTE,AVANTE,17.0
TAUÁ,IRACEMA LOBO,PSD,PSD,93.0
TAUÁ,IRMÃO ARMANDO MARTINS,PSL,PSL,122.0
TAUÁ,JAGUAR CAPOEIRA,PSB,PSB,138.0
TAUÁ,JANILSON BEZERRA,PSL,PSL,92.0
TAUÁ,LUCIA AGUIAR,PP,PP,2.0
TAUÁ,LUCIA DA LAGOA,PSD,PSD,15.0
TAUÁ,LUIS ALVES,PSD,PSD,619.0
TAUÁ,LUIS TOMAZ,PSD,PSD,1268.0
TAUÁ,LUISTÉ,PT,PT,199.0
TAUÁ,LUIZ ANDRÉ,PSB,PSB,1111.0
TAUÁ,LULU LOIOLA,PSB,PSB,176.0
TAUÁ,MACIO SABOIA,PSL,PSL,27.0
TAUÁ,MAIRTON LOIOLA,PSB,PSB,96.0
TAUÁ,MANU COUTINHO,PP,PP,13.0
TAUÁ,MARCIA NORONHA,PSD,PSD,156.0
TAUÁ,MARCO AURÉLIO,PSD,PSD,1319.0
TAUÁ,MARCOS CARACAS,PSD,PSD,539.0
TAUÁ,MAURICIO PARAIBANO,PSB,PSB,115.0
TAUÁ,MAZINHO LOIOLA,PSD,PSD,239.0
TAUÁ,NETO RIBEIRO,PP,PP,29.0
TAUÁ,NISLA CAVALCANTE,PSB,PSB,70.0
TAUÁ,OCIEL MOREIRA,AVANTE,AVANTE,8.0
TAUÁ,OLGA AMORIM,PT,PT,245.0
TAUÁ,PASTOR PEREIRA,PP,PP,125.0
TAUÁ,POLYANNA LIMA,PSD,PSD,1023.0
TAUÁ,PORFÍRIA FEITOSA,PSB,PSB,12.0
TAUÁ,PRETA CARVALHO,PSD,PSD,22.0
TAUÁ,PROF TRINDADE LUZ,PSD,PSD,134.0
TAUÁ,PROFESSORA MARFIZA,PP,PP,197.0
TAUÁ,QUINCAS BIBIANO,PP,PP,382.0
TAUÁ,RAIMUNDO OLANDA,PP,PP,383.0
TAUÁ,RAQUEL CASTELO,PSB,PSB,599.0
TAUÁ,RITA ABREU,PP,PP,28.0
TAUÁ,ROBERTÃO,PP,PP,41.0
TAUÁ,RONALDINHO,PSB,PSB,1256.0
TAUÁ,SIDNEIA CIDRÃO CASTELO,PSL,PSL,43.0
TAUÁ,SOLANO MOTA,PP,PP,51.0
TAUÁ,SULANIR,PP,PP,176.0
TAUÁ,TARSIZO CALUMBI,PP,PP,296.0
TAUÁ,TEREZINHA NOGUEIRA,PSB,PSB,46.0
TAUÁ,THIAGO FEITOSA,PP,PP,407.0
TAUÁ,VALDEMAR JUNIOR,PSD,PSD,1460.0
TAUÁ,VONY SOUSA,PSD,PSD,755.0
TAUÁ,WELLINGHTON,PSD,PSD,1784.0
TAUÁ,WELLINGTON JUNIOR,PSB,PSB,826.0
TAUÁ,YASMIM,PSL,PSL,3.0
TAUÁ,ÉRICO LIMA,PSD,PSD,1768.0
TEJUÇUOCA,ADRIANA BARRETO,PSD,PSD,84.0
TEJUÇUOCA,ADRIANO BEZERRA,PSD,PSD,443.0
TEJUÇUOCA,AFRA MAGALHAES,PT,PT,168.0
TEJUÇUOCA,AMILTON FORTE,PDT,PDT,124.0
TEJUÇUOCA,ANDERSON MOTA,PSD,PSD,42.0
TEJUÇUOCA,ANTÔNIO CARLOS,PSD,PSD,58.0
TEJUÇUOCA,AUCILIA SOUSA,MDB,MDB,26.0
TEJUÇUOCA,BARBOSA,PSDB,PSDB,340.0
TEJUÇUOCA,BETAO EUFRASIO,PSDB,PSDB,516.0
TEJUÇUOCA,CABELUDO,PODE,PODE,318.0
TEJUÇUOCA,CARNAUBA DAS LAMPADAS,MDB,MDB,20.0
TEJUÇUOCA,CYNTHIA FORTE,PSD,PSD,178.0
TEJUÇUOCA,DAMIRES,PODE,PODE,4.0
TEJUÇUOCA,DEDÉ BRASILEIRO,PSD,PSD,700.0
TEJUÇUOCA,DOS ANJOS,PSDB,PSDB,38.0
TEJUÇUOCA,DOUGLAS LIMA,PSDB,PSDB,16.0
TEJUÇUOCA,EDMUNDO SILVA,PSD,PSD,114.0
TEJUÇUOCA,EDUARDO FERREIRA,PT,PT,99.0
TEJUÇUOCA,ELSO,PSDB,PSDB,629.0
TEJUÇUOCA,ERIVALDO SHOW,PSD,PSD,338.0
TEJUÇUOCA,FRANCISCO,PDT,PDT,233.0
TEJUÇUOCA,FÁBIO GONDIM,PSD,PSD,573.0
TEJUÇUOCA,GINO ABREU,PT,PT,57.0
TEJUÇUOCA,ILZA MESQUITA,MDB,MDB,241.0
TEJUÇUOCA,IRACEMA MOTA,MDB,MDB,431.0
TEJUÇUOCA,IVONEIDE FORTE,PSD,PSD,11.0
TEJUÇUOCA,JOAMES SIDOZIM,MDB,MDB,326.0
TEJUÇUOCA,JOAO DOMINGOS,MDB,MDB,40.0
TEJUÇUOCA,JOAO MATOS,PDT,PDT,318.0
TEJUÇUOCA,JONATAS,PSD,PSD,23.0
TEJUÇUOCA,JOSI DO KAROÇO,PSDB,PSDB,62.0
TEJUÇUOCA,LAISA FREITAS,PODE,PODE,2.0
TEJUÇUOCA,LETICIA CAMELO,PT,PT,555.0
TEJUÇUOCA,LUIS CARLOS,PSD,PSD,259.0
TEJUÇUOCA,LUIZINHO,PT,PT,60.0
TEJUÇUOCA,MARIA DAS GRAÇAS,PSDB,PSDB,4.0
TEJUÇUOCA,MARLI FARIAS,PT,PT,163.0
TEJUÇUOCA,MORENA,MDB,MDB,5.0
TEJUÇUOCA,NEGO GALEGO,MDB,MDB,88.0
TEJUÇUOCA,NENEM SOUSA,MDB,MDB,198.0
TEJUÇUOCA,NETO DO COSMO,PSD,PSD,170.0
TEJUÇUOCA,ORLEANS BARBOSA,MDB,MDB,235.0
TEJUÇUOCA,PATRICIA BARROSO,PSD,PSD,19.0
TEJUÇUOCA,PAULO FARIAS,PDT,PDT,139.0
TEJUÇUOCA,PC UCHOA,PT,PT,175.0
TEJUÇUOCA,PEDRO LIMA,PSDB,PSDB,21.0
TEJUÇUOCA,PRISCILA ABREU,PDT,PDT,91.0
TEJUÇUOCA,PROFESSOR JOSAURO MARIANO,PT,PT,140.0
TEJUÇUOCA,PROFESSORA IVONEIDE,PT,PT,106.0
TEJUÇUOCA,RAIMUNDO MESQUITA,PT,PT,19.0
TEJUÇUOCA,REGINA BRITO,PSD,PSD,892.0
TEJUÇUOCA,RICARDO VAZ,PT,PT,42.0
TEJUÇUOCA,RITA DE CASSIA,PDT,PDT,3.0
TEJUÇUOCA,ROBERINHO DO CHORO,MDB,MDB,410.0
TEJUÇUOCA,ROBERTO LAGINHA,MDB,MDB,283.0
TEJUÇUOCA,ROQUE MATOS,MDB,MDB,657.0
TEJUÇUOCA,SÉRGIO TELES,PODE,PODE,12.0
TEJUÇUOCA,TIAGO PREA,PSDB,PSDB,70.0
TEJUÇUOCA,TOTA BRITO,MDB,MDB,168.0
TEJUÇUOCA,VALDEMIR EUFRÁSIO,PT,PT,254.0
TEJUÇUOCA,VANE COSTA,PODE,PODE,171.0
TEJUÇUOCA,VIVI BRITO,MDB,MDB,8.0
TEJUÇUOCA,ZE BUNACHA,PSD,PSD,121.0
TIANGUÁ,AFONSIM,PSD,PSD,630.0
TIANGUÁ,ALBERTO COSTA,PP,PP,16.0
TIANGUÁ,ALDENOR SOUSA,PSB,PSB,6.0
TIANGUÁ,ANA LÚCIA,AVANTE,AVANTE,6.0
TIANGUÁ,ANTONIO TOMAZ,PTC,PTC,8.0
TIANGUÁ,AYLA BARROSO,AVANTE,AVANTE,4.0
TIANGUÁ,BATISTA AMARAL,PSD,PSD,886.0
TIANGUÁ,CABELUDO DO CIPÓ,AVANTE,AVANTE,46.0
TIANGUÁ,CABO VALDECIO,PL,PL,619.0
TIANGUÁ,CALLEB ROBERTO,AVANTE,AVANTE,76.0
TIANGUÁ,CAMILO TELES,AVANTE,AVANTE,147.0
TIANGUÁ,CAPOTE BORRACHEIRO,AVANTE,AVANTE,11.0
TIANGUÁ,CARLIM DO ARAPÁ,PSDB,PSDB,103.0
TIANGUÁ,CAROL BEVILAQUA,PATRIOTA,PATRIOTA,9.0
TIANGUÁ,CAROLINE CHAVES,DEM,DEM,2.0
TIANGUÁ,CECÍLIO CARIOCA,PSD,PSD,45.0
TIANGUÁ,CEIÇA LIMA,PODE,PODE,60.0
TIANGUÁ,CELITA DA SAÚDE,PL,PL,178.0
TIANGUÁ,CICERA PIRRITA,PTB,PTB,734.0
TIANGUÁ,CICERO DAS VASSOURAS,PSB,PSB,9.0
TIANGUÁ,CLAUDOELDER,PSD,PSD,1559.0
TIANGUÁ,CLEIDE DO CÓRREGO,PSDB,PSDB,364.0
TIANGUÁ,CLESION DAS ENDEMIAS,PSDB,PSDB,88.0
TIANGUÁ,CLÉBER DO ADAUTIM,PSD,PSD,1807.0
TIANGUÁ,CRISTINA CHAVES,PP,PP,58.0
TIANGUÁ,DANY MORANGUINHO,DEM,DEM,9.0
TIANGUÁ,DITÃO,AVANTE,AVANTE,120.0
TIANGUÁ,DR ARAÚJO,PSDB,PSDB,334.0
TIANGUÁ,DRA. ELIZANGELA NORONHA,PL,PL,128.0
TIANGUÁ,EDILENE AMARANTE,PODE,PODE,5.0
TIANGUÁ,EDINALDO GAVIÃO,AVANTE,AVANTE,96.0
TIANGUÁ,ELANE,PP,PP,6.0
TIANGUÁ,ELIZA ARAGÃO,PSB,PSB,11.0
TIANGUÁ,ELVES LIMA,PSD,PSD,1714.0
TIANGUÁ,EUDES DO DOCA,PL,PL,947.0
TIANGUÁ,EUGÊNIO PORTELA,PL,PL,802.0
TIANGUÁ,FERNANDO,PSB,PSB,1125.0
TIANGUÁ,GLAUDIENE PEREIRA,AVANTE,AVANTE,42.0
TIANGUÁ,HELENA DAS ANTENAS,PSDB,PSDB,33.0
TIANGUÁ,HERMENSON BEZERRA,PTB,PTB,16.0
TIANGUÁ,IDELBRANDO,PSDB,PSDB,74.0
TIANGUÁ,IONNE MELO,PP,PP,19.0
TIANGUÁ,IRAUDO DO MARACUJÁ,PP,PP,704.0
TIANGUÁ,IRMÃO TEMOTEO,AVANTE,AVANTE,60.0
TIANGUÁ,JANAINA ARAÚJO,PT,PT,2.0
TIANGUÁ,JB ARAGÃO,PT,PT,51.0
TIANGUÁ,JOCÉLIO,PSDB,PSDB,1704.0
TIANGUÁ,JONATAS BARROS,PODE,PODE,60.0
TIANGUÁ,JORGE LEITEIRA,PODE,PODE,51.0
TIANGUÁ,JORGE LUIZ,PSD,PSD,77.0
TIANGUÁ,JOSA FERNANDES,DEM,DEM,137.0
TIANGUÁ,JOSINETE,AVANTE,AVANTE,13.0
TIANGUÁ,JULIANO IMPORTADOS,PP,PP,966.0
TIANGUÁ,JÚLIO PRIMO,PSDB,PSDB,84.0
TIANGUÁ,JÚNIOR ENFERMEIRO,PSDB,PSDB,382.0
TIANGUÁ,JÚNIOR SOUSA,AVANTE,AVANTE,294.0
TIANGUÁ,KIM TURISMO,PSD,PSD,1426.0
TIANGUÁ,KIRMIA SILVA,AVANTE,AVANTE,7.0
TIANGUÁ,LINDOVÂNIA ALVES,PSD,PSD,329.0
TIANGUÁ,LOCHAIDER CRISPIN,DEM,DEM,116.0
TIANGUÁ,LOURO,PT,PT,15.0
TIANGUÁ,LÚCIO MOITA,PTB,PTB,632.0
TIANGUÁ,MAGNÓLIA ARAGÃO,PSD,PSD,1003.0
TIANGUÁ,MANGUITA DO FUTEBOL,PT,PT,28.0
TIANGUÁ,MARCONES FERNANDES,PL,PL,1358.0
TIANGUÁ,MARIA ALBUQUERQUE,AVANTE,AVANTE,42.0
TIANGUÁ,MARIA JUNIA,PTB,PTB,39.0
TIANGUÁ,MIRTA SOARES,PSDB,PSDB,135.0
TIANGUÁ,MISSILANE FROTA,PSB,PSB,13.0
TIANGUÁ,NADIR NUNES,PL,PL,1196.0
TIANGUÁ,NATAL PORTELA,PT,PT,708.0
TIANGUÁ,NATANAEL PASSOS,PTB,PTB,1065.0
TIANGUÁ,NEDITO SILVA,DEM,DEM,314.0
TIANGUÁ,NEIDE LIMA,AVANTE,AVANTE,47.0
TIANGUÁ,OLAVO BILAC,PODE,PODE,39.0
TIANGUÁ,ORLANDO MACEDO,AVANTE,AVANTE,35.0
TIANGUÁ,OTACISO OLIVEIRA,PATRIOTA,PATRIOTA,17.0
TIANGUÁ,PATRÍCIA,PSD,PSD,32.0
TIANGUÁ,PATRÍCIA DO ESTÁDIO,PSD,PSD,296.0
TIANGUÁ,PI DA MEGA SOM,PL,PL,1612.0
TIANGUÁ,PIERRE COSTA,PSB,PSB,985.0
TIANGUÁ,PORTELA,PSD,PSD,985.0
TIANGUÁ,PROFESSORA NATANIELE,PL,PL,105.0
TIANGUÁ,RAFAEL MENEZES,PL,PL,129.0
TIANGUÁ,RAFAELA,PTC,PTC,1.0
TIANGUÁ,RAIMUNDINHO ALVES,PSB,PSB,7.0
TIANGUÁ,RAIMUNDINHO DAS MOTOS,AVANTE,AVANTE,661.0
TIANGUÁ,RAIMUNDO BALBINO,AVANTE,AVANTE,62.0
TIANGUÁ,RATINHO DO PONTO DA TROCA,PTB,PTB,1.0
TIANGUÁ,REGILDO AGUIAR,PP,PP,385.0
TIANGUÁ,ROBÉRIO DO MARACUJÁ,AVANTE,AVANTE,706.0
TIANGUÁ,RODRIGO PESSOA,PSDB,PSDB,226.0
TIANGUÁ,RONALDO NASCIMENTO,PL,PL,21.0
TIANGUÁ,ROSEANE GUERREIRA,PL,PL,19.0
TIANGUÁ,SALETE SANTOS,PT,PT,19.0
TIANGUÁ,SALMI FILHO,PSB,PSB,589.0
TIANGUÁ,SOCORRO CUNHA,PSDB,PSDB,76.0
TIANGUÁ,TATIANA DINIZ,PSB,PSB,903.0
TIANGUÁ,TIAGO ZITO,PSD,PSD,812.0
TIANGUÁ,TOINHA AGENTE DE SAÚDE,PSD,PSD,44.0
TIANGUÁ,VERINHA,PSD,PSD,13.0
TIANGUÁ,VÂNIA VASCONCELOS,PL,PL,3.0
TIANGUÁ,WELINGTON BRAS,PL,PL,314.0
TIANGUÁ,XEXEU AGUIAR,PSB,PSB,275.0
TIANGUÁ,YARLA DA FUNERARIA,PSB,PSB,316.0
TIANGUÁ,ZÉ BIA,PSDB,PSDB,1360.0
TIANGUÁ,ZÉ LEONCIO,PSB,PSB,1219.0
TIANGUÁ,ZÉ MARIA ALBUQUERQUE,AVANTE,AVANTE,357.0
TIANGUÁ,ZÉ NILTON,DEM,DEM,246.0
TIANGUÁ,ZÉ TERCEIRO,PATRIOTA,PATRIOTA,75.0
TIANGUÁ,ZÉLIA COSTA,PSB,PSB,239.0
TIANGUÁ,ÉLIO GOIABA,PL,PL,52.0
TRAIRI,ADAUTO DO DR HAROLDO,PT,PT,281.0
TRAIRI,AFRA,REPUBLICANOS,REPUBLICANOS,3.0
TRAIRI,AIRTON CUNHA,PSB,PSB,168.0
TRAIRI,ALEXANDRE DAMASCENO,REPUBLICANOS,REPUBLICANOS,152.0
TRAIRI,ANTONIO ALDES PERIQUITIM,DEM,DEM,29.0
TRAIRI,AROLDO SALES,PT,PT,48.0
TRAIRI,AURINEIDE MARTINS,PT,PT,9.0
TRAIRI,BERNARDO RIBEIRO,PSB,PSB,330.0
TRAIRI,BODÃO,REPUBLICANOS,REPUBLICANOS,40.0
TRAIRI,CARLINHO ANACLETO,PT,PT,509.0
TRAIRI,CAÇULA,PT,PT,1.0
TRAIRI,CELINA CHICUTA,PP,PP,196.0
TRAIRI,CHICO NENEGO,PSB,PSB,141.0
TRAIRI,CHIQUINHO DO BALELA,PDT,PDT,816.0
TRAIRI,CLAUDIO TEIXEIRA,PP,PP,663.0
TRAIRI,CRISTINA DR RINALDO,PSB,PSB,438.0
TRAIRI,CÉLIO DAS COMUNIDADES,PT,PT,119.0
TRAIRI,DIDI,PSB,PSB,851.0
TRAIRI,DOLORES BRAGA,PSB,PSB,408.0
TRAIRI,DOROTEIA SOUTO,PP,PP,106.0
TRAIRI,DR. JEAN,PT,PT,311.0
TRAIRI,DRA VIVIANNE MACEDO,PP,PP,815.0
TRAIRI,DRA WILLYANA NUNES,PDT,PDT,56.0
TRAIRI,EDNARDO,PP,PP,43.0
TRAIRI,EMILTON DO ZE EREDILSON,PP,PP,454.0
TRAIRI,ERINALDO MOURA,PP,PP,2225.0
TRAIRI,ERON,PDT,PDT,109.0
TRAIRI,EVANGELISTA,DEM,DEM,13.0
TRAIRI,FABIO MATEUS PEREGRINO,PDT,PDT,145.0
TRAIRI,FATINHA DE CANAÃ,PT,PT,1.0
TRAIRI,FAUSTO TOME,PT,PT,506.0
TRAIRI,FRAN FREIRE,PSB,PSB,1122.0
TRAIRI,GENIVAL MINDOCA,PSB,PSB,1066.0
TRAIRI,GEOVAN DO CORREGO FUNDO,PDT,PDT,204.0
TRAIRI,GERALDO CRISTÃO,PSB,PSB,26.0
TRAIRI,GERLANE DO TONHÃO,PDT,PDT,1034.0
TRAIRI,GERVAN,REPUBLICANOS,REPUBLICANOS,2.0
TRAIRI,GLEICE MAGALHAES,PSB,PSB,2534.0
TRAIRI,HELANO SANTOS,REPUBLICANOS,REPUBLICANOS,32.0
TRAIRI,HELIO FILHO MEU,PP,PP,13.0
TRAIRI,HENRIQUE MAURO FILHO,DEM,DEM,626.0
TRAIRI,IVO CORDEIRO,PDT,PDT,84.0
TRAIRI,JAIANE DO JACINTO,PP,PP,11.0
TRAIRI,JANIO JERONIMO,PDT,PDT,301.0
TRAIRI,JOVANE RIBEIRO,PT,PT,88.0
TRAIRI,JULIA,PDT,PDT,5.0
TRAIRI,JULIANA CASTRO,PDT,PDT,23.0
TRAIRI,LIZIANE VIANA,PSB,PSB,128.0
TRAIRI,LUCAS PINTO,PSB,PSB,660.0
TRAIRI,LUCIA BARROSO,PDT,PDT,19.0
TRAIRI,LUIS CARLOS,PP,PP,518.0
TRAIRI,LUIZINHO TRES IRMAOS,PP,PP,1253.0
TRAIRI,MAGNA MAGALHAES,PSB,PSB,5.0
TRAIRI,MANOEL FLAVIO,PP,PP,444.0
TRAIRI,MARCIO ALVES DA MUNGUBA,PDT,PDT,893.0
TRAIRI,MARILIA GADELHA,PSB,PSB,581.0
TRAIRI,MAURÍCIO DE FLECHEIRAS,PT,PT,139.0
TRAIRI,MONICA,DEM,DEM,14.0
TRAIRI,MOSSORO DO FRANGO,PP,PP,420.0
TRAIRI,NENEM DO POVAO,PDT,PDT,29.0
TRAIRI,NENZINHA DO SINDICATO,PSB,PSB,272.0
TRAIRI,PAULO ROBERTO,PP,PP,1435.0
TRAIRI,PAULO ROLA,PP,PP,54.0
TRAIRI,PROF RITA MIRANDA,DEM,DEM,13.0
